global_day,month,day_type,weekly_focus,meal_id,meal_type,time,original_recipe_version_id,selected_recipe_version_id,selected_recipe_title,changed,reasons
69,Novembre,D4,rice_animal,base:meal:069:04,Spuntino,17:30,base:recipe-version:latte-e-frutta:5810692902d5524f,base:recipe-version:crackers-classici-con-hummus-delicato:afbb8a2d7f8a60c2,Crackers classici con hummus delicato,True,varieta_distribuzione
69,Novembre,D4,rice_animal,base:meal:069:05,Cena,20:30,base:recipe-version:jacket-potato-con-tonno-primosale-e-spinaci:b4d72c331a9360f4,base:recipe-version:bowl-coreana-delicata-con-manzo-riso-e-broccoli:8f339ab02fbaac9b,"Bowl coreana delicata con manzo, riso e broccoli",True,riduzione_latticini | backbone_riso
70,Novembre,D5,other,base:meal:070:01,Colazione,08:00,base:recipe-version:yogurt-bianco-corn-flakes-e-frutta:bfd6dccd07b87561,base:recipe-version:yogurt-bianco-corn-flakes-e-frutta:bfd6dccd07b87561,"Yogurt bianco, corn flakes e frutta",False,conservato
70,Novembre,D5,other,base:meal:070:02,Spuntino,11:00,base:recipe-version:latte-piccolo:af0c44c699cd8ae3,base:recipe-version:latte-e-frutta:5810692902d5524f,Latte e frutta,True,varieta_distribuzione
70,Novembre,D5,other,base:meal:070:03,Pranzo,13:30,base:recipe-version:pranzo-leggero-con-merluzzo-riso-e-funghi:f54301d61167e559,base:recipe-version:v6-orzo-con-tacchino-e-zucca:03634e841f0aec0c,Orzo con tacchino e zucca,True,varieta_distribuzione
70,Novembre,D5,other,base:meal:070:04,Spuntino,17:30,base:recipe-version:frutta-in-porzione-piccola:9fa65d918b9175ba,base:recipe-version:frutta-in-porzione-piccola:9fa65d918b9175ba,Frutta in porzione piccola,False,conservato
70,Novembre,D5,other,base:meal:070:05,Cena,20:30,base:recipe-version:pasto-flessibile-sushi-delicato-misto-senza-salse-piccanti:7d4335563ee1c68c,base:recipe-version:v6c-brunch-completo-con-patate-manzo-e-cavolfiore:f06e5927f70f22c5,"Brunch completo con patate, manzo e cavolfiore",True,varieta_distribuzione
71,Novembre,D1,plant_pasta,base:meal:071:01,Colazione,06:30,base:recipe-version:french-toast-delicato-con-frutta:9b1a650c7d194ae3,base:recipe-version:v6-pane-di-segale-burro-di-arachidi-e-pera:949d5ac5223fb3e8,"Pane di segale, burro di arachidi e pera",True,riduzione_uova_albume | varieta_distribuzione
71,Novembre,D1,plant_pasta,base:meal:071:02,Spuntino,10:30,base:recipe-version:latte-e-gallette-di-riso:0305150caf7bf7be,base:recipe-version:v6-mini-panino-con-tacchino-e-spinaci:f554c16213f54aa1,Mini panino con tacchino e spinaci,True,varieta_distribuzione
71,Novembre,D1,plant_pasta,base:meal:071:03,Pranzo,13:30,base:recipe-version:risotto-delicato-con-salmone-e-funghi:2af3d7d5d32a254d,base:recipe-version:manzo-magro-con-pane-bianco-e-carote:584e027f54d81f53,Manzo magro con pane bianco e carote,True,riduzione_latticini | varieta_distribuzione
71,Novembre,D1,plant_pasta,base:meal:071:04,Spuntino,17:30,base:recipe-version:crackers-e-ricotta:b5e12fff16ac4003,base:recipe-version:kefir-e-frutta:5d2d12ec2da1027a,Kefir e frutta,True,riduzione_latticini | varieta_distribuzione
71,Novembre,D1,plant_pasta,base:meal:071:05,Cena,21:00,base:recipe-version:tacchino-con-pane-bianco-e-cavolfiore:d44a48e0ba0d19a4,base:recipe-version:v6-pasta-e-piselli-con-porro:4688d88f642de1ef,Pasta e piselli con porro,True,backbone_vegetale_pasta
72,Novembre,D2,rice_animal,base:meal:072:01,Colazione,09:00,base:recipe-version:mini-piadina-con-tacchino-e-robiola:a3ee748df4965850,base:recipe-version:kefir-con-fette-classiche-e-confettura:565d49687dc3de64,Kefir con fette classiche e confettura,True,riduzione_latticini | varieta_distribuzione
72,Novembre,D2,rice_animal,base:meal:072:02,Pranzo,13:00,base:recipe-version:noodles-di-riso-con-pollo-e-finocchi:2ba940cf86c249a7,base:recipe-version:noodles-di-riso-con-pollo-e-finocchi:2ba940cf86c249a7,Noodles di riso con pollo e finocchi,False,conservato
72,Novembre,D2,rice_animal,base:meal:072:03,Pasto preturno,18:30,base:recipe-version:trota-con-riso-e-cavolfiore:74a435400eb0a948,base:recipe-version:trota-con-riso-e-cavolfiore:74a435400eb0a948,Trota con riso e cavolfiore,False,conservato
72,Novembre,D2,rice_animal,base:meal:072:04,Spuntino notturno,23:30,base:recipe-version:uovo-sodo-e-crackers:b92d407cf54f5e44,base:recipe-version:uovo-sodo-e-crackers:b92d407cf54f5e44,Uovo sodo e crackers,False,conservato
72,Novembre,D2,rice_animal,base:meal:072:05,Spuntino notturno,03:30,base:recipe-version:pane-bianco-e-uovo-sodo:cc72ed269e031a57,base:recipe-version:pane-bianco-e-uovo-sodo:cc72ed269e031a57,Pane bianco e uovo sodo,False,conservato
72,Novembre,D2,rice_animal,base:meal:072:06,Mini-pasto pre-sonno,08:20,base:recipe-version:frutta-e-nocciole:c70cdc861837e7bd,base:recipe-version:mini-panino-con-tacchino-a-fette:898c8264b59b67d8,Mini panino con tacchino a fette,True,varieta_distribuzione
73,Novembre,D3,plant_rice,base:meal:073:01,Brunch,15:00,base:recipe-version:brunch-burger-di-tacchino-con-pane-e-zucca-al-forno:f709e3e2d48d318a,base:recipe-version:v6-riso-basmati-con-ceci-e-carote:7277f67999f4413a,Riso basmati con ceci e carote,True,riduzione_latticini | backbone_vegetale_riso
73,Novembre,D3,plant_rice,base:meal:073:02,Spuntino,18:30,base:recipe-version:yogurt-bianco-e-banana:047824242ce72a93,base:recipe-version:v6-pane-integrale-con-hummus-e-spinaci:1ba508863e4ce1bf,Pane integrale con hummus e spinaci,True,varieta_distribuzione
73,Novembre,D3,plant_rice,base:meal:073:03,Cena,21:00,base:recipe-version:manzo-magro-con-pane-bianco-e-cavolfiore:11cfa27e2c7c26ad,base:recipe-version:v6c-brunch-completo-con-pane-integrale-salmone-e-radicchio:00d65b0e082ec016,"Brunch completo con pane integrale, salmone e radicchio",True,riduzione_uova_albume | varieta_distribuzione
74,Novembre,D4,pasta_animal,base:meal:074:01,Colazione,08:00,base:recipe-version:fette-biscottate-con-robiola-e-miele:c2dfe4341a238749,base:recipe-version:fette-biscottate-con-robiola-e-miele:c2dfe4341a238749,Fette biscottate con robiola e miele,False,conservato
74,Novembre,D4,pasta_animal,base:meal:074:02,Spuntino,11:00,base:recipe-version:piccola-porzione-di-lupini-e-frutta:6a911f595824db87,base:recipe-version:frutta-e-mandorle:f4946c3f96529e3f,Frutta e mandorle,True,varieta_distribuzione
74,Novembre,D4,pasta_animal,base:meal:074:03,Pranzo,13:30,base:recipe-version:piatto-caldo-con-mozzarella-patate-e-bietole:5101ef1a81ce8bd4,base:recipe-version:v6-pasta-con-merluzzo-e-porro:8974176c87f65731,Pasta con merluzzo e porro,True,riduzione_latticini | backbone_pasta
74,Novembre,D4,pasta_animal,base:meal:074:04,Spuntino,17:30,base:recipe-version:kefir-e-fette-classiche:4c24043bb18dbd80,base:recipe-version:kefir-e-fette-classiche:4c24043bb18dbd80,Kefir e fette classiche,False,conservato
74,Novembre,D4,pasta_animal,base:meal:074:05,Cena,20:30,base:recipe-version:bowl-coreana-delicata-con-manzo-riso-e-cavolfiore:57bba950e198a83f,base:recipe-version:filetto-di-maiale-con-patate-e-spinaci:0eea0c723bd3399c,Filetto di maiale con patate e spinaci,True,varieta_distribuzione
75,Novembre,D5,plant_pasta,base:meal:075:01,Colazione,08:00,base:recipe-version:pane-di-segale-robiola-e-pera:d0f5fce67f36273f,base:recipe-version:latte-corn-flakes-e-frutta:cf62f1c1f1381a34,"Latte, corn flakes e frutta",True,riduzione_latticini | varieta_distribuzione
75,Novembre,D5,plant_pasta,base:meal:075:02,Spuntino,11:00,base:recipe-version:crackers-e-primosale:89b1db2790bd5aea,base:recipe-version:yogurt-bianco-e-banana:047824242ce72a93,Yogurt bianco e banana,True,riduzione_latticini | varieta_distribuzione
75,Novembre,D5,plant_pasta,base:meal:075:03,Pranzo,13:30,base:recipe-version:couscous-marocchino-delicato-con-tacchino-e-finocchi:6d8188dddd57a997,base:recipe-version:v6-pasta-e-ceci-con-zucca:04b7f6a9d9589b93,Pasta e ceci con zucca,True,backbone_vegetale_pasta
75,Novembre,D5,plant_pasta,base:meal:075:04,Spuntino,17:30,base:recipe-version:primosale-e-gallette-di-riso:c2e743864218b117,base:recipe-version:frutta-e-nocciole:fe52606cbcf0b0a9,Frutta e nocciole,True,riduzione_latticini | varieta_distribuzione
75,Novembre,D5,plant_pasta,base:meal:075:05,Cena,20:30,base:recipe-version:risotto-delicato-con-gamberi-e-finocchi:f9f7c5c8af94dffa,base:recipe-version:v6-polenta-con-merluzzo-e-cavolo-nero:3155bb1fe698b930,Polenta con merluzzo e cavolo nero,True,riduzione_latticini | varieta_distribuzione
76,Novembre,D1,rice_animal,base:meal:076:01,Colazione,06:30,base:recipe-version:kefir-con-fette-classiche-e-confettura:957634af85ac4a41,base:recipe-version:v6-yogurt-con-avena-e-mela:1bc3c9dc04beea24,Yogurt con avena e mela,True,varieta_distribuzione
76,Novembre,D1,rice_animal,base:meal:076:02,Spuntino,10:30,base:recipe-version:primosale-e-gallette-di-riso:c2e743864218b117,base:recipe-version:primosale-e-gallette-di-riso:c2e743864218b117,Primosale e gallette di riso,False,conservato
76,Novembre,D1,rice_animal,base:meal:076:03,Pranzo,13:30,base:recipe-version:pasta-con-crema-di-lenticchie-e-carote:db7d19be9c9a8be9,base:recipe-version:sogliola-con-riso-e-lattuga:dad2da960a909df7,Sogliola con riso e lattuga,True,riduzione_latticini | backbone_riso
76,Novembre,D1,rice_animal,base:meal:076:04,Spuntino,17:30,base:recipe-version:latte-e-gallette-di-riso:0305150caf7bf7be,base:recipe-version:v6-yogurt-con-frutti-di-bosco-e-nocciole:b86f2b6106ba2075,Yogurt con frutti di bosco e nocciole,True,varieta_distribuzione
76,Novembre,D1,rice_animal,base:meal:076:05,Cena,21:00,base:recipe-version:burger-di-tacchino-con-pane-e-zucca-al-forno:f186780fe60e1d82,base:recipe-version:manzo-magro-con-polenta-e-carote:c034ee16ad5033e0,Manzo magro con polenta e carote,True,riduzione_latticini | varieta_distribuzione
77,Novembre,D2,other,base:meal:077:01,Colazione,09:00,base:recipe-version:fette-biscottate-con-robiola-e-miele:e5620444833a4f0c,base:recipe-version:porridge-piccolo-con-frutta-cotta:1538450e6584f491,Porridge piccolo con frutta cotta,True,riduzione_latticini | varieta_distribuzione
77,Novembre,D2,other,base:meal:077:02,Pranzo,13:00,base:recipe-version:pasta-con-tacchino-e-bietole:881bb6a255af0278,base:recipe-version:tacchino-con-pane-bianco-e-zucca:3031ea51c14aa153,Tacchino con pane bianco e zucca,True,riduzione_latticini | varieta_distribuzione
77,Novembre,D2,other,base:meal:077:03,Pasto preturno,18:30,base:recipe-version:risotto-delicato-con-pollo-e-cavolfiore:fbd8f5e1e6271c53,base:recipe-version:pollo-con-patate-e-funghi:7cb1d5839f736ddb,Pollo con patate e funghi,True,riduzione_latticini | varieta_distribuzione
77,Novembre,D2,other,base:meal:077:04,Spuntino notturno,23:30,base:recipe-version:mozzarella-e-pomodorini:ed19c9fabc9729ed,base:recipe-version:mini-panino-bianco-con-bresaola:7479944e46394c7c,Mini panino bianco con bresaola,True,riduzione_latticini | stagionalita | varieta_distribuzione
77,Novembre,D2,other,base:meal:077:05,Spuntino notturno,03:30,base:recipe-version:frutta-e-fiocchi-di-latte-su-gallette:8437e8a9db470b3e,base:recipe-version:crackers-classici-con-hummus-delicato:afbb8a2d7f8a60c2,Crackers classici con hummus delicato,True,riduzione_latticini | varieta_distribuzione
77,Novembre,D2,other,base:meal:077:06,Mini-pasto pre-sonno,08:20,base:recipe-version:uovo-sodo-e-crackers:b92d407cf54f5e44,base:recipe-version:latte-e-gallette-di-riso:0305150caf7bf7be,Latte e gallette di riso,True,riduzione_uova_albume | varieta_distribuzione
78,Novembre,D3,plant_pasta,base:meal:078:01,Brunch,15:00,base:recipe-version:brunch-croque-monsieur-leggero-con-cotto-mozzarella-e-funghi:3445c6dd8204e71f,base:recipe-version:v6-pasta-e-lenticchie-con-carote:86363e74837643b7,Pasta e lenticchie con carote,True,riduzione_uova_albume | riduzione_latticini | backbone_vegetale_pasta
78,Novembre,D3,plant_pasta,base:meal:078:02,Spuntino,18:30,base:recipe-version:pane-bianco-e-uovo-sodo:cc72ed269e031a57,base:recipe-version:v6-fette-integrali-con-burro-di-arachidi-e-confettura:72fcd8752957f6a3,Fette integrali con burro di arachidi e confettura,True,riduzione_uova_albume | varieta_distribuzione
78,Novembre,D3,plant_pasta,base:meal:078:03,Cena,21:00,base:recipe-version:poke-tiepido-con-salmone-e-carote:17ef670289008a36,base:recipe-version:v6c-brunch-completo-con-polenta-manzo-e-broccoli:de9b2e35908b5a3c,"Brunch completo con polenta, manzo e broccoli",True,riduzione_uova_albume | stagionalita | varieta_distribuzione
79,Novembre,D4,rice_animal,base:meal:079:01,Colazione,08:00,base:recipe-version:toast-bianco-con-ricotta-e-confettura:d94a534f8b20d17e,base:recipe-version:yogurt-bianco-corn-flakes-e-banana:6ba3d2479e91774a,"Yogurt bianco, corn flakes e banana",True,riduzione_latticini | varieta_distribuzione
79,Novembre,D4,rice_animal,base:meal:079:02,Spuntino,11:00,base:recipe-version:mini-panino-bianco-con-bresaola:b48622af1e275f0f,base:recipe-version:piccola-porzione-di-lupini-e-frutta:1b299d173f5668ce,Piccola porzione di lupini e frutta,True,varieta_distribuzione
79,Novembre,D4,rice_animal,base:meal:079:03,Pranzo,13:30,base:recipe-version:coniglio-con-riso-basmati-e-finocchi:f0e99e714647d716,base:recipe-version:trota-con-riso-e-broccoli:cabee0d8a86538f5,Trota con riso e broccoli,True,backbone_riso
79,Novembre,D4,rice_animal,base:meal:079:04,Spuntino,17:30,base:recipe-version:piadina-mini-con-ricotta:09c4f393f702c181,base:recipe-version:piadina-mini-con-ricotta:09c4f393f702c181,Piadina mini con ricotta,False,conservato
79,Novembre,D4,rice_animal,base:meal:079:05,Cena,20:30,base:recipe-version:bowl-greca-delicata-con-pollo-feta-e-zucca:4e14a2e31e43d7bb,base:recipe-version:couscous-marocchino-delicato-con-tacchino-e-bietole:3a2ec05d0d9af8aa,Couscous marocchino delicato con tacchino e bietole,True,riduzione_latticini | varieta_distribuzione
80,Novembre,D5,plant_rice,base:meal:080:01,Colazione,08:00,base:recipe-version:toast-leggero-con-ricotta-e-frutta:5d606c7d41f7ba13,base:recipe-version:v6-gallette-di-riso-con-burro-di-arachidi-e-banana:0662b0d58a819f7a,Gallette di riso con burro di arachidi e banana,True,riduzione_latticini | varieta_distribuzione
80,Novembre,D5,plant_rice,base:meal:080:02,Spuntino,11:00,base:recipe-version:latte-piccolo:af0c44c699cd8ae3,base:recipe-version:frutta-in-porzione-piccola:9fa65d918b9175ba,Frutta in porzione piccola,True,varieta_distribuzione
80,Novembre,D5,plant_rice,base:meal:080:03,Pranzo,13:30,base:recipe-version:pranzo-leggero-con-pollo-patate-e-bietole:51f53f0a48ab85d6,base:recipe-version:v6-riso-jasmine-con-ceci-e-zucca:7c93685bbfc7f317,Riso jasmine con ceci e zucca,True,riduzione_uova_albume | backbone_vegetale_riso
80,Novembre,D5,plant_rice,base:meal:080:04,Spuntino,17:30,base:recipe-version:frutta-in-porzione-piccola:51e096f8b79efd15,base:recipe-version:kefir-piccolo:0120716d4b11c95a,Kefir piccolo,True,varieta_distribuzione
80,Novembre,D5,plant_rice,base:meal:080:05,Cena,20:30,base:recipe-version:pasto-flessibile-bowl-greca-con-pollo-riso-e-feta:bdea361bfb3a15f2,base:recipe-version:pollo-con-patate-e-spinaci:60e1b4880c2b8295,Pollo con patate e spinaci,True,varieta_distribuzione
81,Novembre,D1,pasta_animal,base:meal:081:01,Colazione,06:30,base:recipe-version:pane-di-segale-robiola-e-pera:d0f5fce67f36273f,base:recipe-version:kefir-con-fette-classiche-e-confettura:2c2fb270f24d9d24,Kefir con fette classiche e confettura,True,riduzione_latticini | varieta_distribuzione
81,Novembre,D1,pasta_animal,base:meal:081:02,Spuntino,10:30,base:recipe-version:crackers-e-primosale:89b1db2790bd5aea,base:recipe-version:v6-mini-panino-con-tacchino-e-spinaci:f554c16213f54aa1,Mini panino con tacchino e spinaci,True,riduzione_latticini | varieta_distribuzione
81,Novembre,D1,pasta_animal,base:meal:081:03,Pranzo,13:30,base:recipe-version:frittata-morbida-con-patate-e-cavolfiore:33ac202b80b4dee3,base:recipe-version:v6-patate-con-salmone-e-finocchi:5750ae4635bb4b0d,Patate con salmone e finocchi,True,riduzione_uova_albume | varieta_distribuzione
81,Novembre,D1,pasta_animal,base:meal:081:04,Spuntino,17:30,base:recipe-version:primosale-e-gallette-di-riso:c2e743864218b117,base:recipe-version:kefir-e-frutta:9d9d38ab49b00b02,Kefir e frutta,True,riduzione_latticini | varieta_distribuzione
81,Novembre,D1,pasta_animal,base:meal:081:05,Cena,21:00,base:recipe-version:risotto-delicato-con-gamberi-e-finocchi:f9f7c5c8af94dffa,base:recipe-version:v6-pasta-con-tonno-e-broccoli:dd261be4e72f12f6,Pasta con tonno e broccoli,True,riduzione_latticini | backbone_pasta
82,Novembre,D2,plant_pasta,base:meal:082:01,Colazione,09:00,base:recipe-version:toast-bianco-con-ricotta-e-confettura:fd4a18c0525835bf,base:recipe-version:toast-bianco-con-ricotta-e-confettura:fd4a18c0525835bf,Toast bianco con ricotta e confettura,False,conservato
82,Novembre,D2,plant_pasta,base:meal:082:02,Pranzo,13:00,base:recipe-version:frittata-morbida-con-patate-e-radicchio:701da859200dfc07,base:recipe-version:v6-pasta-e-lenticchie-con-cavolo-nero:6cfbf87c7ea7e664,Pasta e lenticchie con cavolo nero,True,riduzione_uova_albume | backbone_vegetale_pasta
82,Novembre,D2,plant_pasta,base:meal:082:03,Pasto preturno,18:30,base:recipe-version:wrap-con-prosciutto-cotto-primosale-e-zucca:5dba1a9f007b5f8c,base:recipe-version:v6-pane-integrale-con-pollo-e-zucca-arrosto:d29d09614bd2ff7b,Pane integrale con pollo e zucca arrosto,True,riduzione_latticini | varieta_distribuzione
82,Novembre,D2,plant_pasta,base:meal:082:04,Spuntino notturno,23:30,base:recipe-version:crackers-classici-con-hummus-delicato:afbb8a2d7f8a60c2,base:recipe-version:v6-pane-integrale-con-hummus-e-spinaci:1ba508863e4ce1bf,Pane integrale con hummus e spinaci,True,varieta_distribuzione
82,Novembre,D2,plant_pasta,base:meal:082:05,Spuntino notturno,03:30,base:recipe-version:feta-cetriolo-e-crackers:6874564aabe8b391,base:recipe-version:kefir-e-fette-classiche:4c24043bb18dbd80,Kefir e fette classiche,True,riduzione_latticini | stagionalita | varieta_distribuzione
82,Novembre,D2,plant_pasta,base:meal:082:06,Mini-pasto pre-sonno,08:20,base:recipe-version:mozzarella-e-pomodorini:ed19c9fabc9729ed,base:recipe-version:frutta-e-mandorle:c54c36003b8b56a9,Frutta e mandorle,True,riduzione_latticini | stagionalita | varieta_distribuzione
83,Novembre,D3,rice_animal,base:meal:083:01,Brunch,15:00,base:recipe-version:brunch-couscous-marocchino-delicato-con-tacchino-e-finocchi:eebf147165557e2b,base:recipe-version:v6c-brunch-completo-con-orzo-salmone-e-finocchi:4b22d8aeec21d660,"Brunch completo con orzo, salmone e finocchi",True,varieta_distribuzione
83,Novembre,D3,rice_animal,base:meal:083:02,Spuntino,18:30,base:recipe-version:frutta-e-fiocchi-di-latte-su-gallette:8437e8a9db470b3e,base:recipe-version:v6-crackers-integrali-con-hummus-e-carote:f06cae1e98dec421,Crackers integrali con hummus e carote,True,riduzione_latticini | varieta_distribuzione
83,Novembre,D3,rice_animal,base:meal:083:03,Cena,21:00,base:recipe-version:risotto-delicato-con-salmone-e-finocchi:afb896dd21be7ba5,base:recipe-version:coniglio-con-riso-basmati-e-finocchi:de5a0b4b500d43f8,Coniglio con riso basmati e finocchi,True,riduzione_uova_albume | riduzione_latticini | backbone_riso
84,Novembre,D4,other,base:meal:084:01,Colazione,08:00,base:recipe-version:pancake-di-farina-00-e-ricotta:e78d2b0d38b9efc5,base:recipe-version:pancake-di-farina-00-e-ricotta:e78d2b0d38b9efc5,Pancake di farina 00 e ricotta,False,conservato
84,Novembre,D4,other,base:meal:084:02,Spuntino,11:00,base:recipe-version:frutta-e-grana:b12cf457d3be7766,base:recipe-version:frutta-e-nocciole:fe52606cbcf0b0a9,Frutta e nocciole,True,riduzione_latticini | varieta_distribuzione
